UserId,AverageGenre1,AverageGenre2,MyAverageGenre1,MyAverageGenre2,AverageDirector,MyAverageDirector,Clicks,AverageRating,MyAverageRating,FuturePredictedGenre
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Drama,Comedy,Drama,Comedy,João Abel Aboim,Bruno Ganz,141,2.52,2.48,Adventure
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Comedy,Drama,Drama,Comedy,Sam Waterston,Danny Nucci,159,2.52,2.48,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Drama,Comedy,Drama,Comedy,Edward Abraham,Kristin Scott Thomas,147,2.52,2.48,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Adult,Biography,Musical,Horror,Alon Aboutboul,Steven R. Monroe,160,2.52,2.48,Documentary
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Drama,Comedy,Drama,Comedy,Richard Berry,Buddy Bregman,113,2.52,2.48,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Comedy,Drama,Drama,Comedy,Helen Mirren,Robert Vaughn,123,2.52,2.48,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Drama,Comedy,Drama,Comedy,Paul Aaron,Larry King,157,2.52,2.48,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Biography,Drama,Western,War,Dyan Cannon,Atom Egoyan,111,2.52,2.48,Western
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Drama,Comedy,Drama,Comedy,Victoria Rowell,Philip Abbott,131,2.52,2.48,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Comedy,Drama,Drama,Comedy,Kevin Mukherji,Robert Benton,137,2.52,2.48,FilmNoir
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Drama,Comedy,Drama,Comedy,Toshirô Mifune,Russell Crowe,136,2.52,2.48,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Fantasy,Thriller,Mystery,Animation,Ernst Winar,Chris Carter,130,2.52,2.48,Mystery
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Drama,Comedy,Drama,Comedy,Albert Abril,Albert Abril,136,2.52,2.48,War
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Comedy,Drama,Drama,Comedy,Guillermo Fernández Groizard,Jerry Abrams,112,2.52,2.48,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Drama,Comedy,Drama,Comedy,Daoud Abdel Sayed,Roy Ward Baker,129,2.52,2.48,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Music,Family,Comedy,News,Ossie Davis,Lance Acord,156,2.52,2.48,Action
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Drama,Comedy,Drama,Comedy,Arthur Hiller,Joseph Bologna,159,2.52,2.48,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Comedy,Drama,Drama,Comedy,Robert Carlyle,Georgi Djulgerov,158,2.52,2.48,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Drama,Comedy,Drama,Comedy,Henri Alekan,Shannen Doherty,160,2.52,2.48,Adventure
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,RealityTv,FilmNoir,Mystery,Adventure,Jocelyn M. Ajami,Éric Rohmer,146,2.52,2.48,Mystery
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Drama,Comedy,Drama,Comedy,Eric A. Pot,Stephen Frears,159,2.52,2.48,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Comedy,Drama,Drama,Comedy,Caroline Thompson,Corey Allen,144,2.52,2.48,Crime
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Drama,Comedy,Drama,Comedy,Francis Ford Coppola,John Bailey,122,2.52,2.48,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Mystery,Musical,Fantasy,Adventure,Alex Cox,Aktan Arym Kubat,120,2.52,2.48,Fantasy
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Drama,Comedy,Drama,Comedy,Saul Rubinek,Frank Capra,150,2.52,2.48,History
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Comedy,Drama,Drama,Comedy,Mohamed Abbazi,Chris Noonan,124,2.52,2.48,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Drama,Comedy,Drama,Comedy,Edward Abraham,David Max Steinberg,153,2.52,2.48,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Fantasy,Animation,Western,War,Jsu Garcia,Chris Eigeman,118,2.52,2.48,Romance
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Drama,Comedy,Drama,Comedy,Shannon Elizabeth,Anders Bohman,114,2.52,2.48,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Comedy,Drama,Drama,Comedy,Stella Stevens,András Nagy,130,2.52,2.48,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Drama,Comedy,Drama,Comedy,Isabella Rossellini,Steve Balderson,133,2.52,2.48,SciFi
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Mystery,RealityTv,Romance,Action,Stanley Donen,B. Vittalacharya,151,2.52,2.48,Romance
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Drama,Comedy,Drama,Comedy,José Luis López-Linares,Vadim Abdrashitov,116,2.52,2.48,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Comedy,Drama,Drama,Comedy,Hans Unterkircher,Kôbô Abe,137,2.52,2.48,Mystery
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Drama,Comedy,Drama,Comedy,Theodor Sparkuhl,Robert Abel,117,2.52,2.48,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,FilmNoir,Horror,History,Adult,Roger Avary,Giancarlo Zagni,113,2.52,2.48,History
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Drama,Comedy,Drama,Comedy,Rachel Talalay,Guy Ritchie,140,2.52,2.48,Comedy
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Comedy,Drama,Drama,Comedy,Joshua Jackson,Anne Bancroft,145,2.52,2.48,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Drama,Comedy,Drama,Comedy,Louis King,Otar Abesadze,145,2.52,2.48,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Family,Biography,Documentary,Music,Theodor Sparkuhl,Joseph Vilsmaier,113,2.52,2.48,Horror
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Drama,Comedy,Drama,Comedy,Robert Ellis,Davron Abdullayev,112,2.52,2.48,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Comedy,Drama,Drama,Comedy,Scott Baio,Sam Mendes,137,2.52,2.48,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Drama,Comedy,Drama,Comedy,Renato Berta,João Mário Grilo,159,2.52,2.48,Mystery
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,SciFi,Western,RealityTv,War,Joanna Kerns,Alan Dinehart,149,2.52,2.48,RealityTv
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Drama,Comedy,Drama,Comedy,Michael Sloane,Heinz Schnackertz,112,2.52,2.48,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Comedy,Drama,Drama,Comedy,Todd Solondz,Benjamin Herrmann,155,2.52,2.48,FilmNoir
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Drama,Comedy,Drama,Comedy,Alexander Gradet,Eduard Abalov,156,2.52,2.48,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Comedy,Horror,Adventure,Drama,Adrian Lyne,Sam Irvin,150,2.52,2.48,Adventure
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Drama,Comedy,Drama,Comedy,Alan Parker,Steve Yaconelli,127,2.52,2.48,Crime
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Comedy,Drama,Drama,Comedy,Sean Astin,Vito Acconci,123,2.52,2.48,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Drama,Comedy,Drama,Comedy,Steve Barron,Erich von Stroheim,151,2.52,2.48,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Western,Romance,Musical,Horror,Asta Nielsen,Ralph Macchio,117,2.52,2.48,Thriller
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Drama,Comedy,Drama,Comedy,Paul Kermizian,Lionel Abelanski,141,2.52,2.48,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Comedy,Drama,Drama,Comedy,Mikael Salomon,Jerry Abrams,114,2.52,2.48,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Drama,Comedy,Drama,Comedy,Peter Suschitzky,Barry Sonnenfeld,156,2.52,2.48,Action
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,RealityTv,Music,Music,Documentary,Yaël Abecassis,Brian Keith,160,2.52,2.48,Music
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Drama,Comedy,Drama,Comedy,Demi Moore,Bill Pullman,132,2.52,2.48,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Comedy,Drama,Drama,Comedy,Kathy Bates,Patricia Rozema,144,2.52,2.48,Romance
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Drama,Comedy,Drama,Comedy,Roger Donaldson,Terrence Malick,147,2.52,2.48,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Thriller,Action,Fantasy,Family,Sidney J. Furie,Gyula Gazdag,132,2.52,2.48,Fantasy
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Drama,Comedy,Drama,Comedy,Jack Draper,Corbin Bernsen,143,2.52,2.48,Adult
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Comedy,Drama,Drama,Comedy,Chris Carter,Carlos Salces,111,2.52,2.48,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Drama,Comedy,Drama,Comedy,Melora Walters,Daniel Glasser,129,2.52,2.48,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,War,Musical,Action,Adult,Kathy Bates,Jorge Simonet,115,2.52,2.48,Adult
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Drama,Comedy,Drama,Comedy,Phil Judd,John Bailey,114,2.52,2.48,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Comedy,Drama,Drama,Comedy,Lee Garmes,Michael Katleman,112,2.52,2.48,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Drama,Comedy,Drama,Comedy,Michael Katleman,Julie St. Claire,123,2.52,2.48,Comedy
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Animation,Sport,Adventure,Family,Lindsay Anderson,Bjørn Eivind Aarskog,160,2.52,2.48,Adventure
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Drama,Comedy,Drama,Comedy,Éric Rohmer,Kathryn Bigelow,119,2.52,2.48,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Comedy,Drama,Drama,Comedy,Jerry O'Connell,Jonathan Jackson,142,2.52,2.48,Family
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Drama,Comedy,Drama,Comedy,Robert Abel,Hark Bohm,134,2.52,2.48,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Adventure,War,Mystery,Crime,Tobe Hooper,Linda Lee Cadwell,123,2.52,2.48,Mystery
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Drama,Comedy,Drama,Comedy,Michel Blanc,Sergei Eisenstein,121,2.52,2.48,Action
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Comedy,Drama,Drama,Comedy,James E. Abbe,Angelina Jolie,118,2.52,2.48,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Drama,Comedy,Drama,Comedy,Lucho Bender,Kôbô Abe,141,2.52,2.48,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,FilmNoir,Fantasy,Mystery,Family,Bruno Barreto,Allen G. Siegler,111,2.52,2.48,Western
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Drama,Comedy,Drama,Comedy,Elfriede Gaeng,Philip Tannura,124,2.52,2.48,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Comedy,Drama,Drama,Comedy,Fatin Abdulwahhab,John J. Mescall,122,2.52,2.48,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Drama,Comedy,Drama,Comedy,Veikko Aaltonen,Pascal Maeder,133,2.52,2.48,Fantasy
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,FilmNoir,Adult,SciFi,Adult,Bruce Davison,Thora Birch,147,2.52,2.48,SciFi
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Comedy,Drama,Comedy,Armondo Linus Acosta,Enzo Barboni,155,2.52,2.54,Animation
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Comedy,Drama,Comedy,Cary Elwes,Hy Averback,123,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Romance,Drama,Comedy,Angel Acciaresi,Heinz Schnackertz,149,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Animation,History,History,Action,Laurent Achard,Dominique Abel,137,2.52,2.54,Adult
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Comedy,Drama,Comedy,Steven Soderbergh,Sou Abadi,152,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Comedy,Drama,Comedy,Roger Avary,Beatrice Ring,144,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Romance,Drama,Comedy,Isabella Rossellini,George Cukor,143,2.52,2.54,Action
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Biography,Romance,Musical,War,Elia Kazan,Adam Abraham,134,2.52,2.54,Musical
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Comedy,Drama,Comedy,Larry Hagman,Eduard Topol,140,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Comedy,Drama,Comedy,Ridley Scott,Patrika Darbo,137,2.52,2.54,News
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Romance,Drama,Comedy,Steven Zaillian,Joseph Mazzello,119,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Fantasy,Thriller,FilmNoir,SciFi,Gavin Hood,Michael Ballhaus,160,2.52,2.54,FilmNoir
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Comedy,Drama,Comedy,David Acomba,Bebe Neuwirth,138,2.52,2.54,Crime
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Comedy,Drama,Comedy,Darryl Fowler,Ben Gazzara,139,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Romance,Drama,Comedy,Julie Cypher,Sydney Pollack,120,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Adventure,Drama,Adventure,Thriller,Lance Acord,Steve Barron,140,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Comedy,Drama,Comedy,Renato Berta,Danielle Fishel,159,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Comedy,Drama,Comedy,Tim Hunter,Jim Abrahams,160,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Romance,Drama,Comedy,Irwin Winkler,Jovan Acin,121,2.52,2.54,Animation
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Crime,Horror,Action,Fantasy,Ridley Scott,James Coburn,143,2.52,2.54,Action
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Comedy,Drama,Comedy,Otar Abesadze,George Abbott,143,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Comedy,Drama,Comedy,Gilbert M. 'Broncho Billy' Anderson,Dev Anand,116,2.52,2.54,Documentary
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Romance,Drama,Comedy,Noah Emmerich,Majid Majidi,137,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,FilmNoir,Documentary,Sport,Thriller,Angie Harmon,Rodrigo García,114,2.52,2.54,Sport
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Comedy,Drama,Comedy,Kimberly Peirce,Darryl Fowler,152,2.52,2.54,Documentary
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Comedy,Drama,Comedy,Patrika Darbo,Giacomo Battiato,116,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Romance,Drama,Comedy,Daniel Schmid,Yash Chopra,119,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Mystery,Western,Fantasy,Thriller,Ana Belén,Nicolas Roeg,149,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Comedy,Drama,Comedy,Eliette Abecassis,Paul Abascal,139,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Comedy,Drama,Comedy,Jenna Jameson,Alfredo Fraile,153,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Romance,Drama,Comedy,James Cameron,Angus Macfadyen,115,2.52,2.54,Musical
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Music,Animation,War,Comedy,John Seale,Mel Gibson,144,2.52,2.54,War
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Comedy,Drama,Comedy,Bolo Yeung,Martha Coolidge,123,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Comedy,Drama,Comedy,Sam Irvin,Freddie Young,160,2.52,2.54,History
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Romance,Drama,Comedy,Judith Benezra,Jean-Jacques Beineix,150,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,War,Thriller,News,Musical,Amanda Bearse,Moustapha Akkad,158,2.52,2.54,News
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Comedy,Drama,Comedy,Adam Abraham,Arthur Crabtree,129,2.52,2.54,News
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Comedy,Drama,Comedy,Corey Allen,Catherine McCormack,128,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Romance,Drama,Comedy,Jeremy Stein,Rex Ingram,127,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Animation,Mystery,Family,Music,Josh Hopkins,Jouko Aaltonen,116,2.52,2.54,Comedy
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Comedy,Drama,Comedy,Nana Patekar,Kyle MacLachlan,134,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Comedy,Drama,Comedy,Shannen Doherty,David Boreanaz,148,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Romance,Drama,Comedy,Orson Welles,Bairam Abdullayev,148,2.52,2.54,Documentary
cb9a5e24-f2d6-4aef-b519-34286e9753fb,FilmNoir,Music,Fantasy,FilmNoir,John Waters,Kim Raver,123,2.52,2.54,Fantasy
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Comedy,Drama,Comedy,Mike Figgis,Takeshi Kitano,114,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Comedy,Drama,Comedy,João Abel Aboim,David Lean,153,2.52,2.54,Animation
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Romance,Drama,Comedy,Ashraf Abdel Baky,Kyle Secor,153,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,FilmNoir,Music,Music,Fantasy,Tom Noonan,Anthony Asquith,113,2.52,2.54,Music
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Comedy,Drama,Comedy,Ernst W. Kalinke,Joshua Tunick,153,2.52,2.54,FilmNoir
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Comedy,Drama,Comedy,Dejan Acimovic,John Gielgud,127,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Romance,Drama,Comedy,Robert B. Weide,Danny Glover,119,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,War,Fantasy,Animation,FilmNoir,Peter Bogdanovich,Jorge Simonet,132,2.52,2.54,Romance
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Comedy,Drama,Comedy,Rex Ingram,Mario Van Peebles,146,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Comedy,Drama,Comedy,Allen G. Siegler,Jean-Pierre Duret,144,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Romance,Drama,Comedy,Whit Stillman,Bob Balaban,141,2.52,2.54,Sport
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Crime,History,Musical,Adventure,William Friedkin,Blair Underwood,155,2.52,2.54,Musical
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Comedy,Drama,Comedy,Griffin Dunne,Travis Fine,154,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Comedy,Drama,Comedy,Paul Blomdahl,Ilaria Borrelli,132,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Romance,Drama,Comedy,Thorsten Schmidt,Louis Malle,141,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,History,Comedy,Action,Comedy,Veikko Aaltonen,David Rawlins,139,2.52,2.54,Action
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Comedy,Drama,Comedy,Toshirô Mifune,Burt Reynolds,134,2.52,2.54,Sport
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Comedy,Drama,Comedy,Shannen Doherty,Daoud Abdel Sayed,116,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Romance,Drama,Comedy,Guido Seeber,Robert Benton,126,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Action,Adventure,Horror,Fantasy,John Madden,Andrzej Bartkowiak,130,2.52,2.54,Biography
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Comedy,Drama,Comedy,Forest Whitaker,Ryan Phillippe,150,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Comedy,Drama,Comedy,Benjamin Herrmann,Brian De Palma,156,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Romance,Drama,Comedy,Peter Wunstorf,Jon Turteltaub,152,2.52,2.54,History
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Animation,Animation,Adult,Drama,Deren Abram,Alfonso Arau,133,2.52,2.54,Adult
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Comedy,Drama,Comedy,Armando Nannuzzi,Tom Sito,118,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Comedy,Drama,Comedy,Franco Abussi,Alain Corneau,147,2.52,2.54,Music
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Romance,Drama,Comedy,Paul Aaron,Juliette Lewis,137,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Comedy,War,Music,News,George Miller,Sally Potter,159,2.52,2.54,Music
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Comedy,Drama,Comedy,Saul Rubinek,Giacomo Battiato,135,2.52,2.54,Documentary
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Comedy,Drama,Comedy,Pierre Richard,Linden Ashby,113,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Romance,Drama,Comedy,Brian De Palma,Amy Heckerling,135,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Crime,Animation,Musical,News,Mariann Aalda,Josiane Balasko,143,2.52,2.54,Sport
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Comedy,Drama,Comedy,Morris Chestnut,Ana Belén,133,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Comedy,Drama,Comedy,Devi Abashidze,Alan J. Pakula,117,2.52,2.54,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Romance,Drama,Comedy,Lucy Liu,Alan Myerson,133,2.52,2.54,FilmNoir
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Adventure,FilmNoir,Adventure,Buster Keaton,Patricia Rozema,120,2.52,2.54,FilmNoir
3c176379-742c-4534-91e4-addf71b44cee,Drama,Comedy,Drama,Comedy,Joseph Bologna,Rob LaBelle,132,2.52,2.80,News
3c176379-742c-4534-91e4-addf71b44cee,Drama,Comedy,Drama,Comedy,William Olsen,Anthony Edwards,140,2.52,2.80,Drama
3c176379-742c-4534-91e4-addf71b44cee,Drama,Comedy,Drama,Comedy,Angela Featherstone,Steve Barron,140,2.52,2.80,Drama
3c176379-742c-4534-91e4-addf71b44cee,Music,Sport,Mystery,Adult,José Luis López-Linares,Bill Gilman,131,2.52,2.80,Fantasy
3c176379-742c-4534-91e4-addf71b44cee,Drama,Comedy,Drama,Comedy,Rudolph E. Abel,Elfriede Gaeng,117,2.52,2.80,Drama
3c176379-742c-4534-91e4-addf71b44cee,Drama,Comedy,Drama,Comedy,Annie Costner,Peter North,140,2.52,2.80,Drama
3c176379-742c-4534-91e4-addf71b44cee,Drama,Comedy,Drama,Comedy,Kevin Brownlow,John Drew Barrymore,111,2.52,2.80,Western
3c176379-742c-4534-91e4-addf71b44cee,Crime,Sport,RealityTv,Horror,Irwin Winkler,Dan Brown,136,2.52,2.80,RealityTv
3c176379-742c-4534-91e4-addf71b44cee,Drama,Comedy,Drama,Comedy,Steven Zaillian,Marquard Bohm,136,2.52,2.80,Drama
3c176379-742c-4534-91e4-addf71b44cee,Drama,Comedy,Drama,Comedy,Teo Escamilla,Dodo Abashidze,132,2.52,2.80,Music
3c176379-742c-4534-91e4-addf71b44cee,Drama,Comedy,Drama,Comedy,Michelangelo Antonioni,Phil Alden Robinson,151,2.52,2.80,Drama
3c176379-742c-4534-91e4-addf71b44cee,Adult,Fantasy,Family,Mystery,Carlos Ebert,Ingmar Bergman,142,2.52,2.80,Family
3c176379-742c-4534-91e4-addf71b44cee,Drama,Comedy,Drama,Comedy,Tommy Lee Jones,J.A. Steel,134,2.52,2.80,News
3c176379-742c-4534-91e4-addf71b44cee,Drama,Comedy,Drama,Comedy,Joshua Tunick,Claire Pijman,114,2.52,2.80,Drama
3c176379-742c-4534-91e4-addf71b44cee,Drama,Comedy,Drama,Comedy,Gregg Toland,Penny Marshall,115,2.52,2.80,Drama
3c176379-742c-4534-91e4-addf71b44cee,Romance,Thriller,RealityTv,War,Nancy Savoca,David Sutcliffe,141,2.52,2.80,News
