UserId,AverageMovieCount,MyAverageMovieCount,AverageWatchLaterMovies,MyAverageWatchLaterMovies,AverageMovieClicks,MyMovieClicks,AverageRating,MyAverageRating,FuturePredictedMovieCount
816925f2-1a84-4f5e-8f68-9bb61e47a831,2907,18,2907,14,44,44,2.52,2.49,1
816925f2-1a84-4f5e-8f68-9bb61e47a831,2936,41,2938,49,72,79,2.52,2.49,61
816925f2-1a84-4f5e-8f68-9bb61e47a831,2910,16,2915,21,43,49,2.52,2.49,3
816925f2-1a84-4f5e-8f68-9bb61e47a831,2933,42,2940,49,73,72,2.52,2.49,64
816925f2-1a84-4f5e-8f68-9bb61e47a831,2906,21,2915,21,48,46,2.52,2.49,7
816925f2-1a84-4f5e-8f68-9bb61e47a831,2941,41,2943,50,79,72,2.52,2.49,63
816925f2-1a84-4f5e-8f68-9bb61e47a831,2911,21,2908,17,42,45,2.52,2.49,5
816925f2-1a84-4f5e-8f68-9bb61e47a831,2934,44,2939,47,78,71,2.52,2.49,61
816925f2-1a84-4f5e-8f68-9bb61e47a831,2904,13,2908,16,47,43,2.52,2.49,3
816925f2-1a84-4f5e-8f68-9bb61e47a831,2940,47,2943,43,72,72,2.52,2.49,58
816925f2-1a84-4f5e-8f68-9bb61e47a831,2912,15,2908,16,51,43,2.52,2.49,2
816925f2-1a84-4f5e-8f68-9bb61e47a831,2932,44,2938,44,76,72,2.52,2.49,55
816925f2-1a84-4f5e-8f68-9bb61e47a831,2906,21,2911,14,43,47,2.52,2.49,2
051d7ffb-14a6-4837-9c14-90c478d77c78,2941,47,2944,48,79,71,2.52,2.70,57
051d7ffb-14a6-4837-9c14-90c478d77c78,2905,13,2907,14,46,50,2.52,2.70,6
051d7ffb-14a6-4837-9c14-90c478d77c78,2939,45,2945,41,75,74,2.52,2.70,54
051d7ffb-14a6-4837-9c14-90c478d77c78,2906,15,2916,18,48,47,2.52,2.70,4
051d7ffb-14a6-4837-9c14-90c478d77c78,2940,50,2941,46,77,71,2.52,2.70,66
051d7ffb-14a6-4837-9c14-90c478d77c78,2908,18,2908,20,47,46,2.52,2.70,6
051d7ffb-14a6-4837-9c14-90c478d77c78,2933,43,2937,49,76,77,2.52,2.70,58
051d7ffb-14a6-4837-9c14-90c478d77c78,2910,19,2908,17,51,44,2.52,2.70,8
051d7ffb-14a6-4837-9c14-90c478d77c78,2932,50,2944,49,80,76,2.52,2.70,65
051d7ffb-14a6-4837-9c14-90c478d77c78,2904,14,2914,15,43,51,2.52,2.70,0
051d7ffb-14a6-4837-9c14-90c478d77c78,2933,48,2944,50,75,73,2.52,2.70,64
051d7ffb-14a6-4837-9c14-90c478d77c78,2910,14,2916,17,47,48,2.52,2.70,3
051d7ffb-14a6-4837-9c14-90c478d77c78,2933,48,2940,47,77,72,2.52,2.70,59
051d7ffb-14a6-4837-9c14-90c478d77c78,2909,18,2913,21,43,47,2.52,2.70,5
051d7ffb-14a6-4837-9c14-90c478d77c78,2936,44,2937,50,77,71,2.52,2.70,61
051d7ffb-14a6-4837-9c14-90c478d77c78,2903,12,2910,17,51,44,2.52,2.70,5
051d7ffb-14a6-4837-9c14-90c478d77c78,2938,43,2936,44,78,76,2.52,2.70,61
051d7ffb-14a6-4837-9c14-90c478d77c78,2910,20,2916,13,45,48,2.52,2.70,1
051d7ffb-14a6-4837-9c14-90c478d77c78,2936,41,2939,48,78,77,2.52,2.70,63
051d7ffb-14a6-4837-9c14-90c478d77c78,2912,21,2913,16,45,47,2.52,2.70,5
051d7ffb-14a6-4837-9c14-90c478d77c78,2936,50,2940,45,71,75,2.52,2.70,65
051d7ffb-14a6-4837-9c14-90c478d77c78,2912,19,2914,18,49,51,2.52,2.70,3
051d7ffb-14a6-4837-9c14-90c478d77c78,2933,48,2943,42,78,75,2.52,2.70,62
051d7ffb-14a6-4837-9c14-90c478d77c78,2904,19,2910,16,44,49,2.52,2.70,1
051d7ffb-14a6-4837-9c14-90c478d77c78,2938,44,2941,42,75,76,2.52,2.70,57
051d7ffb-14a6-4837-9c14-90c478d77c78,2910,18,2912,16,45,43,2.52,2.70,2
051d7ffb-14a6-4837-9c14-90c478d77c78,2937,42,2939,49,74,74,2.52,2.70,57
051d7ffb-14a6-4837-9c14-90c478d77c78,2912,19,2908,12,42,47,2.52,2.70,3
051d7ffb-14a6-4837-9c14-90c478d77c78,2940,42,2940,49,72,76,2.52,2.70,55
051d7ffb-14a6-4837-9c14-90c478d77c78,2907,20,2913,20,43,49,2.52,2.70,8
051d7ffb-14a6-4837-9c14-90c478d77c78,2935,50,2942,48,71,79,2.52,2.70,64
051d7ffb-14a6-4837-9c14-90c478d77c78,2907,14,2915,12,42,51,2.52,2.70,3
051d7ffb-14a6-4837-9c14-90c478d77c78,2940,49,2936,45,73,78,2.52,2.70,63
051d7ffb-14a6-4837-9c14-90c478d77c78,2910,12,2908,16,45,43,2.52,2.70,1
051d7ffb-14a6-4837-9c14-90c478d77c78,2937,42,2940,46,73,79,2.52,2.70,60
051d7ffb-14a6-4837-9c14-90c478d77c78,2904,13,2907,17,46,46,2.52,2.70,1
051d7ffb-14a6-4837-9c14-90c478d77c78,2939,43,2941,48,76,80,2.52,2.70,58
051d7ffb-14a6-4837-9c14-90c478d77c78,2908,14,2914,19,50,42,2.52,2.70,1
051d7ffb-14a6-4837-9c14-90c478d77c78,2939,50,2941,47,79,73,2.52,2.70,67
051d7ffb-14a6-4837-9c14-90c478d77c78,2909,15,2912,17,48,46,2.52,2.70,4
051d7ffb-14a6-4837-9c14-90c478d77c78,2937,45,2936,43,78,72,2.52,2.70,54
051d7ffb-14a6-4837-9c14-90c478d77c78,2907,17,2907,12,48,47,2.52,2.70,2
051d7ffb-14a6-4837-9c14-90c478d77c78,2935,49,2942,46,71,79,2.52,2.70,63
051d7ffb-14a6-4837-9c14-90c478d77c78,2912,14,2913,16,46,42,2.52,2.70,3
051d7ffb-14a6-4837-9c14-90c478d77c78,2933,47,2939,43,71,72,2.52,2.70,56
051d7ffb-14a6-4837-9c14-90c478d77c78,2906,12,2907,18,43,46,2.52,2.70,0
051d7ffb-14a6-4837-9c14-90c478d77c78,2940,46,2937,42,72,75,2.52,2.70,58
051d7ffb-14a6-4837-9c14-90c478d77c78,2909,20,2914,17,49,50,2.52,2.70,2
051d7ffb-14a6-4837-9c14-90c478d77c78,2933,42,2939,47,80,80,2.52,2.70,63
051d7ffb-14a6-4837-9c14-90c478d77c78,2911,14,2916,13,48,45,2.52,2.70,3
051d7ffb-14a6-4837-9c14-90c478d77c78,2934,42,2945,48,73,75,2.52,2.70,59
051d7ffb-14a6-4837-9c14-90c478d77c78,2907,12,2910,12,48,51,2.52,2.70,7
051d7ffb-14a6-4837-9c14-90c478d77c78,2935,49,2942,46,79,73,2.52,2.70,58
051d7ffb-14a6-4837-9c14-90c478d77c78,2912,20,2909,17,45,42,2.52,2.70,8
051d7ffb-14a6-4837-9c14-90c478d77c78,2936,50,2940,46,76,73,2.52,2.70,63
051d7ffb-14a6-4837-9c14-90c478d77c78,2912,16,2915,18,46,48,2.52,2.70,1
051d7ffb-14a6-4837-9c14-90c478d77c78,2935,45,2944,46,71,77,2.52,2.70,56
051d7ffb-14a6-4837-9c14-90c478d77c78,2909,15,2907,19,49,42,2.52,2.70,1
051d7ffb-14a6-4837-9c14-90c478d77c78,2941,46,2937,41,71,76,2.52,2.70,58
051d7ffb-14a6-4837-9c14-90c478d77c78,2909,14,2907,20,47,46,2.52,2.70,2
051d7ffb-14a6-4837-9c14-90c478d77c78,2932,50,2941,43,80,77,2.52,2.70,58
051d7ffb-14a6-4837-9c14-90c478d77c78,2911,15,2908,19,46,48,2.52,2.70,1
051d7ffb-14a6-4837-9c14-90c478d77c78,2932,47,2940,47,80,79,2.52,2.70,60
051d7ffb-14a6-4837-9c14-90c478d77c78,2910,16,2915,21,51,50,2.52,2.70,7
051d7ffb-14a6-4837-9c14-90c478d77c78,2939,50,2940,44,80,75,2.52,2.70,59
051d7ffb-14a6-4837-9c14-90c478d77c78,2911,17,2916,20,50,46,2.52,2.70,2
051d7ffb-14a6-4837-9c14-90c478d77c78,2934,42,2937,47,77,71,2.52,2.70,56
051d7ffb-14a6-4837-9c14-90c478d77c78,2909,14,2908,12,44,42,2.52,2.70,4
051d7ffb-14a6-4837-9c14-90c478d77c78,2939,47,2943,48,78,72,2.52,2.70,62
051d7ffb-14a6-4837-9c14-90c478d77c78,2903,16,2908,20,44,49,2.52,2.70,8
051d7ffb-14a6-4837-9c14-90c478d77c78,2936,43,2945,45,79,76,2.52,2.70,57
051d7ffb-14a6-4837-9c14-90c478d77c78,2904,14,2911,17,43,43,2.52,2.70,3
051d7ffb-14a6-4837-9c14-90c478d77c78,2933,46,2944,42,74,72,2.52,2.70,62
051d7ffb-14a6-4837-9c14-90c478d77c78,2912,14,2912,14,50,47,2.52,2.70,3
051d7ffb-14a6-4837-9c14-90c478d77c78,2933,42,2937,41,72,78,2.52,2.70,52
051d7ffb-14a6-4837-9c14-90c478d77c78,2912,16,2916,13,45,50,2.52,2.70,0
051d7ffb-14a6-4837-9c14-90c478d77c78,2941,47,2944,44,71,71,2.52,2.70,61
051d7ffb-14a6-4837-9c14-90c478d77c78,2907,17,2909,15,44,43,2.52,2.70,1
051d7ffb-14a6-4837-9c14-90c478d77c78,2936,49,2943,50,73,76,2.52,2.70,63
051d7ffb-14a6-4837-9c14-90c478d77c78,2910,19,2913,21,46,44,2.52,2.70,2
051d7ffb-14a6-4837-9c14-90c478d77c78,2934,44,2940,41,74,74,2.52,2.70,53
051d7ffb-14a6-4837-9c14-90c478d77c78,2910,13,2907,20,42,51,2.52,2.70,5
051d7ffb-14a6-4837-9c14-90c478d77c78,2940,50,2944,45,76,77,2.52,2.70,63
051d7ffb-14a6-4837-9c14-90c478d77c78,2911,17,2908,12,49,42,2.52,2.70,2
051d7ffb-14a6-4837-9c14-90c478d77c78,2941,45,2939,49,76,77,2.52,2.70,64
051d7ffb-14a6-4837-9c14-90c478d77c78,2911,17,2916,18,42,43,2.52,2.70,6
051d7ffb-14a6-4837-9c14-90c478d77c78,2939,50,2937,49,80,77,2.52,2.70,60
051d7ffb-14a6-4837-9c14-90c478d77c78,2911,20,2910,14,45,48,2.52,2.70,7
051d7ffb-14a6-4837-9c14-90c478d77c78,2940,47,2944,46,73,72,2.52,2.70,56
051d7ffb-14a6-4837-9c14-90c478d77c78,2908,21,2909,20,50,50,2.52,2.70,4
051d7ffb-14a6-4837-9c14-90c478d77c78,2932,49,2944,50,77,73,2.52,2.70,60
051d7ffb-14a6-4837-9c14-90c478d77c78,2908,14,2914,20,50,43,2.52,2.70,7
051d7ffb-14a6-4837-9c14-90c478d77c78,2938,47,2936,43,80,78,2.52,2.70,61
051d7ffb-14a6-4837-9c14-90c478d77c78,2911,17,2912,21,49,43,2.52,2.70,8
051d7ffb-14a6-4837-9c14-90c478d77c78,2939,46,2939,49,73,79,2.52,2.70,65
051d7ffb-14a6-4837-9c14-90c478d77c78,2907,18,2909,18,45,48,2.52,2.70,5
051d7ffb-14a6-4837-9c14-90c478d77c78,2932,47,2937,50,78,78,2.52,2.70,66
051d7ffb-14a6-4837-9c14-90c478d77c78,2908,13,2910,17,50,46,2.52,2.70,1
051d7ffb-14a6-4837-9c14-90c478d77c78,2941,41,2945,50,72,71,2.52,2.70,62
051d7ffb-14a6-4837-9c14-90c478d77c78,2904,12,2907,20,49,50,2.52,2.70,0
4a8b4a64-5dc3-4e33-a858-09a96518a389,2933,43,2940,41,71,74,2.52,2.51,54
4a8b4a64-5dc3-4e33-a858-09a96518a389,2903,19,2914,15,44,50,2.52,2.51,6
4a8b4a64-5dc3-4e33-a858-09a96518a389,2938,46,2941,44,80,79,2.52,2.51,57
4a8b4a64-5dc3-4e33-a858-09a96518a389,2905,18,2908,14,51,49,2.52,2.51,5
4a8b4a64-5dc3-4e33-a858-09a96518a389,2941,46,2942,41,75,80,2.52,2.51,55
4a8b4a64-5dc3-4e33-a858-09a96518a389,2905,14,2908,19,47,45,2.52,2.51,3
4a8b4a64-5dc3-4e33-a858-09a96518a389,2934,47,2938,50,71,81,2.52,2.51,66
4a8b4a64-5dc3-4e33-a858-09a96518a389,2911,12,2916,19,44,50,2.52,2.51,2
4a8b4a64-5dc3-4e33-a858-09a96518a389,2936,45,2944,49,74,75,2.52,2.51,61
4a8b4a64-5dc3-4e33-a858-09a96518a389,2910,17,2907,18,49,52,2.52,2.51,7
4a8b4a64-5dc3-4e33-a858-09a96518a389,2936,48,2943,48,76,83,2.52,2.51,59
4a8b4a64-5dc3-4e33-a858-09a96518a389,2903,19,2908,14,42,49,2.52,2.51,3
4a8b4a64-5dc3-4e33-a858-09a96518a389,2938,46,2938,47,72,76,2.52,2.51,62
4a8b4a64-5dc3-4e33-a858-09a96518a389,2904,16,2911,12,48,50,2.52,2.51,5
4a8b4a64-5dc3-4e33-a858-09a96518a389,2934,50,2936,41,79,80,2.52,2.51,55
4a8b4a64-5dc3-4e33-a858-09a96518a389,2912,13,2916,12,42,47,2.52,2.51,4
4a8b4a64-5dc3-4e33-a858-09a96518a389,2940,50,2945,47,72,79,2.52,2.51,67
4a8b4a64-5dc3-4e33-a858-09a96518a389,2908,17,2915,16,42,45,2.52,2.51,1
4a8b4a64-5dc3-4e33-a858-09a96518a389,2939,45,2939,49,77,76,2.52,2.51,61
4a8b4a64-5dc3-4e33-a858-09a96518a389,2910,15,2914,18,50,47,2.52,2.51,0
4a8b4a64-5dc3-4e33-a858-09a96518a389,2933,49,2938,42,78,77,2.52,2.51,59
4a8b4a64-5dc3-4e33-a858-09a96518a389,2909,16,2908,17,44,51,2.52,2.51,2
4a8b4a64-5dc3-4e33-a858-09a96518a389,2933,43,2937,50,75,77,2.52,2.51,61
4a8b4a64-5dc3-4e33-a858-09a96518a389,2908,13,2912,14,46,50,2.52,2.51,5
4a8b4a64-5dc3-4e33-a858-09a96518a389,2939,44,2944,41,75,74,2.52,2.51,60
4a8b4a64-5dc3-4e33-a858-09a96518a389,2911,13,2907,12,48,47,2.52,2.51,5
4a8b4a64-5dc3-4e33-a858-09a96518a389,2935,43,2939,41,74,80,2.52,2.51,58
4a8b4a64-5dc3-4e33-a858-09a96518a389,2912,19,2908,13,44,47,2.52,2.51,3
4a8b4a64-5dc3-4e33-a858-09a96518a389,2941,43,2939,41,73,81,2.52,2.51,57
4a8b4a64-5dc3-4e33-a858-09a96518a389,2910,18,2916,18,44,48,2.52,2.51,8
4a8b4a64-5dc3-4e33-a858-09a96518a389,2940,50,2943,43,78,82,2.52,2.51,58
4a8b4a64-5dc3-4e33-a858-09a96518a389,2906,17,2909,21,44,48,2.52,2.51,3
4a8b4a64-5dc3-4e33-a858-09a96518a389,2933,48,2944,49,74,81,2.52,2.51,58
4a8b4a64-5dc3-4e33-a858-09a96518a389,2903,19,2909,14,44,46,2.52,2.51,0
4a8b4a64-5dc3-4e33-a858-09a96518a389,2939,43,2944,48,77,82,2.52,2.51,61
4a8b4a64-5dc3-4e33-a858-09a96518a389,2908,15,2913,19,43,47,2.52,2.51,4
4a8b4a64-5dc3-4e33-a858-09a96518a389,2933,47,2943,41,73,81,2.52,2.51,61
4a8b4a64-5dc3-4e33-a858-09a96518a389,2909,14,2910,17,46,52,2.52,2.51,4
4a8b4a64-5dc3-4e33-a858-09a96518a389,2932,43,2938,47,71,80,2.52,2.51,64
4a8b4a64-5dc3-4e33-a858-09a96518a389,2905,13,2907,20,47,48,2.52,2.51,0
4a8b4a64-5dc3-4e33-a858-09a96518a389,2934,42,2939,44,75,76,2.52,2.51,61
4a8b4a64-5dc3-4e33-a858-09a96518a389,2905,13,2914,15,45,49,2.52,2.51,3
4a8b4a64-5dc3-4e33-a858-09a96518a389,2935,44,2940,46,78,77,2.52,2.51,60
4a8b4a64-5dc3-4e33-a858-09a96518a389,2905,20,2914,16,49,47,2.52,2.51,4
4a8b4a64-5dc3-4e33-a858-09a96518a389,2936,48,2941,43,79,83,2.52,2.51,56
4a8b4a64-5dc3-4e33-a858-09a96518a389,2909,16,2910,19,49,47,2.52,2.51,7
4a8b4a64-5dc3-4e33-a858-09a96518a389,2934,49,2938,41,80,75,2.52,2.51,58
4a8b4a64-5dc3-4e33-a858-09a96518a389,2904,20,2907,16,42,50,2.52,2.51,0
4a8b4a64-5dc3-4e33-a858-09a96518a389,2932,47,2943,44,80,82,2.52,2.51,60
4a8b4a64-5dc3-4e33-a858-09a96518a389,2906,19,2907,16,44,50,2.52,2.51,4
4a8b4a64-5dc3-4e33-a858-09a96518a389,2933,49,2941,47,72,74,2.52,2.51,61
4a8b4a64-5dc3-4e33-a858-09a96518a389,2909,16,2908,18,43,51,2.52,2.51,1
4a8b4a64-5dc3-4e33-a858-09a96518a389,2938,50,2940,42,76,77,2.52,2.51,61
4a8b4a64-5dc3-4e33-a858-09a96518a389,2910,14,2913,12,42,50,2.52,2.51,1
4a8b4a64-5dc3-4e33-a858-09a96518a389,2939,50,2937,42,76,83,2.52,2.51,58
4a8b4a64-5dc3-4e33-a858-09a96518a389,2903,17,2914,17,49,53,2.52,2.51,4
4a8b4a64-5dc3-4e33-a858-09a96518a389,2935,47,2942,44,79,74,2.52,2.51,59
4a8b4a64-5dc3-4e33-a858-09a96518a389,2906,19,2916,17,48,52,2.52,2.51,2
4a8b4a64-5dc3-4e33-a858-09a96518a389,2941,42,2936,48,78,81,2.52,2.51,62
4a8b4a64-5dc3-4e33-a858-09a96518a389,2903,20,2912,21,49,45,2.52,2.51,3
4a8b4a64-5dc3-4e33-a858-09a96518a389,2939,42,2938,43,79,79,2.52,2.51,55
4a8b4a64-5dc3-4e33-a858-09a96518a389,2907,20,2910,18,44,52,2.52,2.51,0
4a8b4a64-5dc3-4e33-a858-09a96518a389,2940,50,2939,42,72,77,2.52,2.51,63
4a8b4a64-5dc3-4e33-a858-09a96518a389,2910,21,2916,20,51,49,2.52,2.51,9
4a8b4a64-5dc3-4e33-a858-09a96518a389,2936,41,2941,49,80,76,2.52,2.51,62
4a8b4a64-5dc3-4e33-a858-09a96518a389,2911,13,2911,14,44,50,2.52,2.51,1
4a8b4a64-5dc3-4e33-a858-09a96518a389,2941,50,2936,43,76,81,2.52,2.51,63
4a8b4a64-5dc3-4e33-a858-09a96518a389,2911,20,2907,13,51,45,2.52,2.51,4
4a8b4a64-5dc3-4e33-a858-09a96518a389,2936,44,2941,48,71,74,2.52,2.51,63
4a8b4a64-5dc3-4e33-a858-09a96518a389,2910,16,2909,19,45,45,2.52,2.51,2
4a8b4a64-5dc3-4e33-a858-09a96518a389,2940,46,2944,44,71,82,2.52,2.51,61
4a8b4a64-5dc3-4e33-a858-09a96518a389,2911,17,2908,17,45,53,2.52,2.51,0
4a8b4a64-5dc3-4e33-a858-09a96518a389,2933,46,2941,49,72,74,2.52,2.51,59
4a8b4a64-5dc3-4e33-a858-09a96518a389,2906,15,2908,16,51,46,2.52,2.51,2
4a8b4a64-5dc3-4e33-a858-09a96518a389,2940,43,2937,41,73,76,2.52,2.51,58
4a8b4a64-5dc3-4e33-a858-09a96518a389,2906,20,2908,18,50,48,2.52,2.51,9
4a8b4a64-5dc3-4e33-a858-09a96518a389,2941,42,2939,48,78,78,2.52,2.51,60
4a8b4a64-5dc3-4e33-a858-09a96518a389,2912,18,2911,19,43,48,2.52,2.51,2
4a8b4a64-5dc3-4e33-a858-09a96518a389,2936,49,2942,41,78,80,2.52,2.51,56
4a8b4a64-5dc3-4e33-a858-09a96518a389,2912,17,2915,21,49,52,2.52,2.51,0
4a8b4a64-5dc3-4e33-a858-09a96518a389,2932,45,2942,41,71,83,2.52,2.51,58
4a8b4a64-5dc3-4e33-a858-09a96518a389,2906,19,2915,20,47,50,2.52,2.51,8
4a8b4a64-5dc3-4e33-a858-09a96518a389,2935,47,2942,41,78,80,2.52,2.51,61
4a8b4a64-5dc3-4e33-a858-09a96518a389,2912,21,2908,17,47,51,2.52,2.51,2
4a8b4a64-5dc3-4e33-a858-09a96518a389,2937,41,2937,41,71,77,2.52,2.51,52
4a8b4a64-5dc3-4e33-a858-09a96518a389,2904,20,2913,16,50,52,2.52,2.51,7
4a8b4a64-5dc3-4e33-a858-09a96518a389,2934,44,2942,48,73,83,2.52,2.51,59
4a8b4a64-5dc3-4e33-a858-09a96518a389,2904,16,2912,13,44,50,2.52,2.51,2
4a8b4a64-5dc3-4e33-a858-09a96518a389,2938,45,2943,50,71,80,2.52,2.51,65
4a8b4a64-5dc3-4e33-a858-09a96518a389,2906,18,2907,16,45,47,2.52,2.51,5
4a8b4a64-5dc3-4e33-a858-09a96518a389,2936,45,2942,48,79,74,2.52,2.51,56
4a8b4a64-5dc3-4e33-a858-09a96518a389,2905,15,2912,12,49,50,2.52,2.51,0
4a8b4a64-5dc3-4e33-a858-09a96518a389,2934,46,2942,46,76,81,2.52,2.51,64
4a8b4a64-5dc3-4e33-a858-09a96518a389,2907,15,2907,17,47,50,2.52,2.51,3
4a8b4a64-5dc3-4e33-a858-09a96518a389,2940,44,2944,42,76,78,2.52,2.51,60
4a8b4a64-5dc3-4e33-a858-09a96518a389,2903,20,2911,14,43,45,2.52,2.51,1
4a8b4a64-5dc3-4e33-a858-09a96518a389,2938,43,2941,45,77,74,2.52,2.51,63
4a8b4a64-5dc3-4e33-a858-09a96518a389,2912,20,2908,18,48,49,2.52,2.51,9
4a8b4a64-5dc3-4e33-a858-09a96518a389,2933,50,2936,42,80,74,2.52,2.51,64
4a8b4a64-5dc3-4e33-a858-09a96518a389,2903,17,2916,18,50,47,2.52,2.51,5
968630e1-f235-4d48-a6a2-e14828e24ec5,2935,44,2944,49,77,76,2.52,2.61,60
968630e1-f235-4d48-a6a2-e14828e24ec5,2907,18,2913,21,48,48,2.52,2.61,9
968630e1-f235-4d48-a6a2-e14828e24ec5,2935,43,2940,48,72,76,2.52,2.61,63
968630e1-f235-4d48-a6a2-e14828e24ec5,2912,17,2915,14,45,51,2.52,2.61,4
968630e1-f235-4d48-a6a2-e14828e24ec5,2932,50,2937,42,71,79,2.52,2.61,65
968630e1-f235-4d48-a6a2-e14828e24ec5,2906,18,2910,15,47,45,2.52,2.61,0
968630e1-f235-4d48-a6a2-e14828e24ec5,2941,50,2940,49,72,79,2.52,2.61,64
968630e1-f235-4d48-a6a2-e14828e24ec5,2910,14,2909,15,45,51,2.52,2.61,4
968630e1-f235-4d48-a6a2-e14828e24ec5,2940,45,2940,41,74,72,2.52,2.61,53
968630e1-f235-4d48-a6a2-e14828e24ec5,2911,14,2909,21,50,44,2.52,2.61,7
968630e1-f235-4d48-a6a2-e14828e24ec5,2934,45,2940,46,79,71,2.52,2.61,60
968630e1-f235-4d48-a6a2-e14828e24ec5,2912,21,2909,16,42,51,2.52,2.61,4
968630e1-f235-4d48-a6a2-e14828e24ec5,2941,50,2940,41,76,80,2.52,2.61,58
968630e1-f235-4d48-a6a2-e14828e24ec5,2910,18,2910,20,43,48,2.52,2.61,9
968630e1-f235-4d48-a6a2-e14828e24ec5,2941,50,2941,46,79,73,2.52,2.61,65
968630e1-f235-4d48-a6a2-e14828e24ec5,2909,12,2912,19,45,47,2.52,2.61,3
968630e1-f235-4d48-a6a2-e14828e24ec5,2936,43,2942,50,72,79,2.52,2.61,61
968630e1-f235-4d48-a6a2-e14828e24ec5,2908,19,2907,14,46,47,2.52,2.61,2
968630e1-f235-4d48-a6a2-e14828e24ec5,2938,49,2939,49,73,79,2.52,2.61,61
968630e1-f235-4d48-a6a2-e14828e24ec5,2904,18,2913,21,43,47,2.52,2.61,6
968630e1-f235-4d48-a6a2-e14828e24ec5,2933,46,2940,44,77,80,2.52,2.61,62
968630e1-f235-4d48-a6a2-e14828e24ec5,2903,12,2912,16,44,46,2.52,2.61,0
968630e1-f235-4d48-a6a2-e14828e24ec5,2933,49,2938,48,73,77,2.52,2.61,66
968630e1-f235-4d48-a6a2-e14828e24ec5,2903,19,2915,21,47,47,2.52,2.61,5
968630e1-f235-4d48-a6a2-e14828e24ec5,2941,48,2944,49,72,80,2.52,2.61,60
968630e1-f235-4d48-a6a2-e14828e24ec5,2908,15,2913,17,47,48,2.52,2.61,3
968630e1-f235-4d48-a6a2-e14828e24ec5,2935,49,2941,49,76,72,2.52,2.61,60
968630e1-f235-4d48-a6a2-e14828e24ec5,2911,21,2914,21,48,44,2.52,2.61,11
968630e1-f235-4d48-a6a2-e14828e24ec5,2940,41,2941,42,74,78,2.52,2.61,60
968630e1-f235-4d48-a6a2-e14828e24ec5,2910,16,2908,13,51,48,2.52,2.61,4
968630e1-f235-4d48-a6a2-e14828e24ec5,2933,41,2936,46,78,79,2.52,2.61,60
968630e1-f235-4d48-a6a2-e14828e24ec5,2908,20,2916,14,49,49,2.52,2.61,3
968630e1-f235-4d48-a6a2-e14828e24ec5,2941,48,2937,45,80,72,2.52,2.61,56
968630e1-f235-4d48-a6a2-e14828e24ec5,2905,12,2912,16,42,50,2.52,2.61,3
968630e1-f235-4d48-a6a2-e14828e24ec5,2932,43,2942,44,71,73,2.52,2.61,61
968630e1-f235-4d48-a6a2-e14828e24ec5,2912,15,2908,16,43,42,2.52,2.61,1
968630e1-f235-4d48-a6a2-e14828e24ec5,2936,44,2939,48,78,73,2.52,2.61,63
968630e1-f235-4d48-a6a2-e14828e24ec5,2911,17,2915,16,49,47,2.52,2.61,1
968630e1-f235-4d48-a6a2-e14828e24ec5,2932,42,2938,46,80,78,2.52,2.61,59
968630e1-f235-4d48-a6a2-e14828e24ec5,2909,12,2910,19,50,44,2.52,2.61,1
968630e1-f235-4d48-a6a2-e14828e24ec5,2932,49,2944,42,71,80,2.52,2.61,63
968630e1-f235-4d48-a6a2-e14828e24ec5,2912,15,2916,13,48,46,2.52,2.61,5
968630e1-f235-4d48-a6a2-e14828e24ec5,2932,44,2937,49,73,71,2.52,2.61,56
968630e1-f235-4d48-a6a2-e14828e24ec5,2903,18,2909,17,49,51,2.52,2.61,4
968630e1-f235-4d48-a6a2-e14828e24ec5,2935,45,2941,48,76,80,2.52,2.61,59
968630e1-f235-4d48-a6a2-e14828e24ec5,2910,15,2907,17,50,44,2.52,2.61,2
968630e1-f235-4d48-a6a2-e14828e24ec5,2936,49,2942,49,77,73,2.52,2.61,59
968630e1-f235-4d48-a6a2-e14828e24ec5,2910,19,2908,12,42,44,2.52,2.61,5
968630e1-f235-4d48-a6a2-e14828e24ec5,2940,48,2937,41,71,77,2.52,2.61,62
968630e1-f235-4d48-a6a2-e14828e24ec5,2906,16,2915,14,45,44,2.52,2.61,3
968630e1-f235-4d48-a6a2-e14828e24ec5,2940,43,2936,49,75,76,2.52,2.61,58
968630e1-f235-4d48-a6a2-e14828e24ec5,2903,18,2907,12,44,45,2.52,2.61,4
968630e1-f235-4d48-a6a2-e14828e24ec5,2937,49,2936,47,77,80,2.52,2.61,66
968630e1-f235-4d48-a6a2-e14828e24ec5,2907,19,2914,20,45,44,2.52,2.61,0
968630e1-f235-4d48-a6a2-e14828e24ec5,2940,46,2938,50,75,75,2.52,2.61,66
968630e1-f235-4d48-a6a2-e14828e24ec5,2903,15,2911,14,49,51,2.52,2.61,3
968630e1-f235-4d48-a6a2-e14828e24ec5,2939,46,2942,48,77,80,2.52,2.61,66
968630e1-f235-4d48-a6a2-e14828e24ec5,2912,17,2913,18,44,45,2.52,2.61,2
968630e1-f235-4d48-a6a2-e14828e24ec5,2933,41,2940,43,78,73,2.52,2.61,57
968630e1-f235-4d48-a6a2-e14828e24ec5,2906,15,2908,20,49,49,2.52,2.61,1
968630e1-f235-4d48-a6a2-e14828e24ec5,2937,47,2943,42,77,78,2.52,2.61,55
968630e1-f235-4d48-a6a2-e14828e24ec5,2904,15,2910,16,48,47,2.52,2.61,1
