UserId,AverageGenre1,AverageGenre2,MyAverageGenre1,MyAverageGenre2,AverageDirector,MyAverageDirector,Clicks,FuturePredictedGenre
d32a4b9b-ce56-4739-a066-fd1870f0db5e,Documentary,SciFi,Adventure,Music,Rick Johnson,Fred Williamson,927,Comedy
816925f2-1a84-4f5e-8f68-9bb61e47a831,Thriller,Western,Documentary,Adult,Laura Innes,Joseph Vilsmaier,702,Mystery
395e3f78-f527-434b-a285-8cb7d6c9859a,Fantasy,Crime,Crime,SciFi,Gabriel Axel,Steven Zaillian,215,Biography
a3cf3f05-d647-4112-8f5f-6ad667453e96,Musical,Horror,Adventure,Western,Danielle Fishel,Nana Patekar,546,Romance
d84e31f9-caaf-45ea-a800-9322f715d648,Western,Crime,Horror,History,Jean-Hugues Anglade,Robert Abel,901,Thriller
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Western,Fantasy,Horror,Drama,Yossi Abolafia,Tim Sullivan,759,Musical
050e64c1-8cdd-4102-b703-125ff56652e1,Biography,Romance,Mystery,Animation,David Keith,Khwaja Ahmad Abbas,681,Fantasy
2f2edd26-2309-446f-a501-efd4ff95698c,Horror,Adult,Romance,Sport,Robin Wright,Demi Moore,683,Animation
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,Horror,Comedy,Thriller,Family,John J. Mescall,Deren Abram,364,Drama
bda79ecd-904e-4928-8ce4-e5c53cc98110,Music,Romance,Adult,SciFi,Leon Abrams,Chris Eigeman,534,Biography
d32a4b9b-ce56-4739-a066-fd1870f0db5e,Biography,War,Thriller,Action,George Miller,Devi Abashidze,250,Comedy
d84e31f9-caaf-45ea-a800-9322f715d648,Horror,Comedy,Mystery,Romance,Russell Crowe,Alfredo Fraile,879,Drama
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Romance,Family,SciFi,SciFi,Hector Elizondo,Adrian Paul,401,Western
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Animation,Biography,War,Family,Pascal Maeder,Jason Isaacs,739,Biography
968630e1-f235-4d48-a6a2-e14828e24ec5,War,War,Action,Fantasy,Volkan Gücer,Burt Reynolds,870,Thriller
816925f2-1a84-4f5e-8f68-9bb61e47a831,SciFi,FilmNoir,Mystery,Music,Lynne Littman,Derwin Abrahams,719,History
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,War,War,Romance,Mystery,Lajos Koltai,John Badham,196,Music
bda79ecd-904e-4928-8ce4-e5c53cc98110,War,Musical,Musical,Romance,Des McAnuff,Antonia Bird,116,Romance
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Romance,History,Family,Fantasy,Hans Abramson,Costa-Gavras,202,Biography
d84e31f9-caaf-45ea-a800-9322f715d648,Mystery,Adult,History,Adult,George Abbott,Per Aabel,622,Mystery
395e3f78-f527-434b-a285-8cb7d6c9859a,Mystery,Mystery,Action,Family,Mary Stuart Masterson,Joel Coen,537,SciFi
051d7ffb-14a6-4837-9c14-90c478d77c78,Biography,Western,Adult,Sport,Patricia Rozema,Maria Grazia Cucinotta,10,SciFi
2f2edd26-2309-446f-a501-efd4ff95698c,Adult,Drama,War,Romance,Gary Graver,Leonard Nimoy,680,Biography
816925f2-1a84-4f5e-8f68-9bb61e47a831,Action,Action,Western,Documentary,Willie Aames,Hans Unterkircher,208,Action
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,History,Thriller,Drama,Adventure,Cary Elwes,Adrian Grenier,971,FilmNoir
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Adventure,Western,Biography,Devi Abashidze,Ilaria Borrelli,144,Horror
816925f2-1a84-4f5e-8f68-9bb61e47a831,Horror,History,Adult,Comedy,Daryl Hannah,Eric A. Pot,259,Thriller
4a8b4a64-5dc3-4e33-a858-09a96518a389,Adventure,Family,Biography,History,Moritz Bleibtreu,Hanno di Rosa,618,Adventure
050e64c1-8cdd-4102-b703-125ff56652e1,SciFi,Thriller,Romance,War,Tom Noonan,Anthony Asquith,953,Fantasy
816925f2-1a84-4f5e-8f68-9bb61e47a831,Drama,Action,Musical,History,Yash Chopra,Robert Redford,759,Horror
d32a4b9b-ce56-4739-a066-fd1870f0db5e,Adventure,Crime,Drama,Horror,Fatin Abdulwahhab,Michael Rapaport,633,Family
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,Comedy,Animation,War,Adult,Paulina Porizkova,Dejan Acimovic,131,Comedy
051d7ffb-14a6-4837-9c14-90c478d77c78,Drama,Horror,Action,Sport,Mimi Leder,Michael O'Keefe,773,Adventure
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Music,Adult,FilmNoir,Biography,Carl Weathers,Jay Jennings,359,Musical
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,Drama,Comedy,Thriller,Mystery,Caveh Zahedi,Francesco Quinn,822,History
4a8b4a64-5dc3-4e33-a858-09a96518a389,Animation,War,Horror,Family,Joe Mantegna,Adrian Dunbar,849,Music
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,Biography,Musical,Animation,Western,Tony Goldwyn,John Bailey,816,Comedy
bda79ecd-904e-4928-8ce4-e5c53cc98110,Biography,Sport,Adventure,Horror,Carlo Di Palma,Alan Abel,200,FilmNoir
7865dc03-d371-4a17-88cc-7ba0103a1941,SciFi,Action,Adult,SciFi,Catherine McCormack,Sally Potter,497,Animation
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Action,Romance,Romance,Sport,Neill Gorton,John O'Hagan,212,Musical
2f2edd26-2309-446f-a501-efd4ff95698c,Action,Comedy,Crime,SciFi,Anthony Abrams,Tony Gilroy,283,Musical
d32a4b9b-ce56-4739-a066-fd1870f0db5e,Drama,Animation,Adventure,Mystery,Nicolas Gessner,Patricia Rozema,129,FilmNoir
395e3f78-f527-434b-a285-8cb7d6c9859a,Thriller,Adventure,Action,War,George Armitage,Brian Koppelman,345,Comedy
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Documentary,Thriller,Thriller,Animation,Bebe Neuwirth,Aditya Chandora,793,Fantasy
a3cf3f05-d647-4112-8f5f-6ad667453e96,SciFi,Thriller,Documentary,Animation,Giacomo Battiato,Burt Reynolds,833,Fantasy
3c176379-742c-4534-91e4-addf71b44cee,Sport,Music,Adult,Family,Carlos Salces,Stuart Urban,2,Romance
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,SciFi,Drama,Mystery,Music,Jytte Abildstrøm,Mädchen Amick,112,Horror
395e3f78-f527-434b-a285-8cb7d6c9859a,Adult,Musical,Adult,History,Jason Wiles,John Seale,421,Music
051d7ffb-14a6-4837-9c14-90c478d77c78,Biography,Family,Family,Musical,Mädchen Amick,Andrzej Bartkowiak,547,Adventure
a3cf3f05-d647-4112-8f5f-6ad667453e96,Western,Western,Crime,Action,Adrian Paul,Jenna Jameson,663,Documentary
d32a4b9b-ce56-4739-a066-fd1870f0db5e,Adventure,Adventure,Family,Biography,Lionel Abelanski,George C. Scott,451,Romance
050e64c1-8cdd-4102-b703-125ff56652e1,Music,Animation,History,Mystery,Askhab Abakarov,Don Murphy,145,Fantasy
968630e1-f235-4d48-a6a2-e14828e24ec5,SciFi,Biography,War,History,Melina Kanakaredes,Moussa Sene Absa,259,War
bda79ecd-904e-4928-8ce4-e5c53cc98110,Action,Fantasy,Family,Documentary,Harry Baer,Mario Bava,212,War
bda79ecd-904e-4928-8ce4-e5c53cc98110,Adult,Western,War,FilmNoir,Derwin Abrahams,Arthur J. Ornitz,858,War
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,Western,War,Mystery,Musical,Jack Klugman,Daniel Boyd,888,Western
050e64c1-8cdd-4102-b703-125ff56652e1,Horror,Biography,Drama,War,Shammi Kapoor,Bryan Singer,742,Documentary
816925f2-1a84-4f5e-8f68-9bb61e47a831,Crime,Adult,SciFi,Horror,Tim Hunter,Catherine McCormack,700,Action
051d7ffb-14a6-4837-9c14-90c478d77c78,Horror,Action,Action,Sport,Sergio Leone,Jean-Charles Tacchella,326,History
d84e31f9-caaf-45ea-a800-9322f715d648,Romance,Action,SciFi,Animation,John Drew Barrymore,Marcel Jullian,882,Animation
050e64c1-8cdd-4102-b703-125ff56652e1,History,Documentary,Comedy,Horror,Vincent Perez,Busby Berkeley,316,SciFi
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Drama,Music,Documentary,Action,Marquard Bohm,Mike Newell,1,Sport
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,Mystery,War,Adventure,Family,Adrian Paul,Deana Molle',537,Music
d84e31f9-caaf-45ea-a800-9322f715d648,Thriller,Mystery,Family,History,Buddy Bregman,Julie St. Claire,737,Sport
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,Thriller,Documentary,Documentary,Crime,Jill Hennessy,N.R. Acharya,718,Adult
7865dc03-d371-4a17-88cc-7ba0103a1941,Horror,Documentary,Fantasy,Biography,Arthur K. Flam,Avery Brooks,692,Comedy
968630e1-f235-4d48-a6a2-e14828e24ec5,Family,SciFi,Mystery,Crime,Romane Bohringer,Roger Ashton-Griffiths,275,Musical
d84e31f9-caaf-45ea-a800-9322f715d648,Drama,Thriller,Family,Action,François Truffaut,Francesca Archibugi,346,Music
395e3f78-f527-434b-a285-8cb7d6c9859a,Crime,War,Adventure,Family,Richard E. Grant,James Stewart,653,Adult
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Fantasy,Horror,Western,Biography,Dominique Abel,Jay Jennings,903,War
bda79ecd-904e-4928-8ce4-e5c53cc98110,Western,SciFi,Western,Western,John Waters,Lance Acord,405,Animation
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,SciFi,War,Western,Karlheinz Böhm,Nora Ephron,713,Western
050e64c1-8cdd-4102-b703-125ff56652e1,Fantasy,Animation,Drama,Music,Keely Shaye Brosnan,Des McAnuff,779,Western
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Fantasy,Crime,Family,Mystery,Niels Mueller,John Gielgud,163,Documentary
2f2edd26-2309-446f-a501-efd4ff95698c,Western,Sport,Action,Family,Josh Ackerman,Derwin Abrahams,956,Drama
a3cf3f05-d647-4112-8f5f-6ad667453e96,Romance,Sport,Adult,FilmNoir,Ed Begley Jr.,Joan Chen,832,Adventure
051d7ffb-14a6-4837-9c14-90c478d77c78,Horror,Crime,FilmNoir,FilmNoir,Narasa Raju D.V.,Moussa Sene Absa,602,Music
050e64c1-8cdd-4102-b703-125ff56652e1,FilmNoir,War,Biography,Drama,Jack Priestley,Wim Wenders,335,Adventure
2f2edd26-2309-446f-a501-efd4ff95698c,War,Documentary,Music,War,Khwaja Ahmad Abbas,Bror Abelli,24,Mystery
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,Comedy,Sport,Music,Biography,Aditya Chandora,N.T. Rama Rao,70,SciFi
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,War,Biography,Romance,Fantasy,Emile Ardolino,Jean-Marc Barr,890,Documentary
7865dc03-d371-4a17-88cc-7ba0103a1941,War,Western,Fantasy,History,Dom DeLuise,Mukul Anand,459,Family
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Music,Musical,Family,Romance,Tomaz Sarc,Michael Caton-Jones,518,Romance
051d7ffb-14a6-4837-9c14-90c478d77c78,Action,Horror,Documentary,Comedy,Sandy Collora,Václav Táborsky,554,Music
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,Crime,Adventure,Biography,Western,Robert Aldrich,Sepp Allgeier,546,Documentary
050e64c1-8cdd-4102-b703-125ff56652e1,FilmNoir,Adventure,Comedy,War,Steve Buscemi,Tantoo Cardinal,916,Family
d32a4b9b-ce56-4739-a066-fd1870f0db5e,Musical,Musical,Comedy,Biography,Mel Gibson,Helmut Berger,536,Crime
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,Comedy,SciFi,History,Documentary,Dorothy Arzner,Annie Costner,989,War
395e3f78-f527-434b-a285-8cb7d6c9859a,Fantasy,Crime,Mystery,Thriller,Helena Bonham Carter,James Keach,657,Biography
2f2edd26-2309-446f-a501-efd4ff95698c,Horror,Fantasy,Biography,Documentary,Willie Aames,Sam Neill,259,Family
4a8b4a64-5dc3-4e33-a858-09a96518a389,Crime,Biography,Thriller,SciFi,Renny Harlin,Edmond Séchan,630,Sport
3c176379-742c-4534-91e4-addf71b44cee,Western,Action,Sport,Music,Per Aabel,Mariann Aalda,283,FilmNoir
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,Comedy,Biography,FilmNoir,Sport,Klaus Kinski,Jordan Alan,194,Family
2f2edd26-2309-446f-a501-efd4ff95698c,Family,Crime,Music,Crime,Rakesh Roshan,Lisa Bonet,313,SciFi
4a8b4a64-5dc3-4e33-a858-09a96518a389,Western,Family,Fantasy,Western,Jonathan Brandis,Jonny Lee Miller,59,Drama
4a8b4a64-5dc3-4e33-a858-09a96518a389,War,Animation,Crime,Fantasy,Adoor Bhasi,George Archainbaud,688,History
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,Mystery,Drama,Adult,Sport,Rudolph E. Abel,Armin Mueller-Stahl,418,Crime
051d7ffb-14a6-4837-9c14-90c478d77c78,Adult,Biography,Drama,Family,Antony Thomas,Jouko Aaltonen,583,Mystery
050e64c1-8cdd-4102-b703-125ff56652e1,Western,Family,Drama,Drama,Joseph L. Mankiewicz,Corrado Farina,390,Romance
395e3f78-f527-434b-a285-8cb7d6c9859a,Animation,Mystery,Music,Thriller,Federico Fellini,Chris Columbus,939,Mystery
3c176379-742c-4534-91e4-addf71b44cee,Drama,War,Animation,Western,Otar Abesadze,Samuel Fuller,247,Mystery
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,Thriller,Fantasy,Mystery,Thriller,Sarah Polley,Christopher McDonald,841,History
7865dc03-d371-4a17-88cc-7ba0103a1941,Action,Musical,Animation,Horror,Abi Ofarim,László Kovács,443,Sport
816925f2-1a84-4f5e-8f68-9bb61e47a831,Mystery,Action,Biography,Action,Jamie Lee Curtis,Nicolas Gessner,857,SciFi
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,Drama,Music,History,Mystery,Lance Acord,James Cagney,1,War
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,Musical,Western,Mystery,Documentary,Paul Brickman,Frédéric Forestier,577,War
2f2edd26-2309-446f-a501-efd4ff95698c,Music,Comedy,Music,Documentary,Robert Downey Sr.,Marc Caro,813,Documentary
cb9a5e24-f2d6-4aef-b519-34286e9753fb,War,Crime,SciFi,History,Laurent Herbiet,Danny Nowak,360,Adventure
050e64c1-8cdd-4102-b703-125ff56652e1,Horror,Documentary,Thriller,Adult,Paula Jai Parker,Yancy Butler,432,Fantasy
051d7ffb-14a6-4837-9c14-90c478d77c78,Adult,Fantasy,Action,Drama,Thora Birch,Vikramaditya Motwane,286,Thriller
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,War,Thriller,Animation,War,Bill Pullman,Ashley Judd,304,Sport
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Fantasy,Documentary,Biography,Action,Robert Englund,John G. Avildsen,259,Comedy
051d7ffb-14a6-4837-9c14-90c478d77c78,Drama,Musical,War,Thriller,Stelvio Massi,Campbell Scott,60,Mystery
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,Fantasy,Animation,Adventure,Adventure,Kristina Trirogoff,Karl Freund,934,Thriller
816925f2-1a84-4f5e-8f68-9bb61e47a831,Mystery,Western,Crime,Action,Hanno di Rosa,Jane Waters,86,Western
d84e31f9-caaf-45ea-a800-9322f715d648,Comedy,Family,Horror,Family,Saul Rubinek,Ken Annakin,706,Comedy
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,Western,Biography,War,Horror,Maud Adams,Agnieszka Holland,837,Musical
968630e1-f235-4d48-a6a2-e14828e24ec5,Animation,Romance,Action,Mystery,Bob Hoskins,Yossi Abolafia,96,Horror
968630e1-f235-4d48-a6a2-e14828e24ec5,Horror,War,Music,Fantasy,Wallace Beery,Doris Roberts,321,War
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Adult,Adventure,Drama,History,Nan Triveni Achnas,Jack N. Green,905,War
d84e31f9-caaf-45ea-a800-9322f715d648,Animation,Adult,Action,FilmNoir,Phil Alden Robinson,Karim Abbou,67,Horror
a3cf3f05-d647-4112-8f5f-6ad667453e96,Documentary,History,Mystery,Western,Noah Baumbach,Scott Wiper,917,Sport
a3cf3f05-d647-4112-8f5f-6ad667453e96,Musical,Documentary,Crime,War,Riccardo Pallottini,David Boreanaz,338,Music
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Romance,Animation,Romance,Drama,Fred Durst,Günther Rittau,1,Mystery
968630e1-f235-4d48-a6a2-e14828e24ec5,Comedy,History,Western,Action,Hans Unterkircher,Alan Hale,998,Sport
050e64c1-8cdd-4102-b703-125ff56652e1,Western,Documentary,Fantasy,History,Kerr Smith,Marc Singer,992,SciFi
d84e31f9-caaf-45ea-a800-9322f715d648,Horror,Adventure,Music,Animation,Daniel Gélin,Benjamin H. Kline,942,Adventure
968630e1-f235-4d48-a6a2-e14828e24ec5,Western,Animation,Musical,Biography,Ernst Ritter von Theumer,Tony Gilroy,629,FilmNoir
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Western,Music,Fantasy,Mystery,Sam Peckinpah,Marla Sokoloff,186,Comedy
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,Documentary,History,War,Music,Dash Mihok,David Ogden Stiers,836,Animation
a3cf3f05-d647-4112-8f5f-6ad667453e96,Fantasy,FilmNoir,Family,Adventure,Ben Savage,Davron Abdullayev,752,FilmNoir
968630e1-f235-4d48-a6a2-e14828e24ec5,Adventure,Drama,Horror,War,Taylor Hackford,Gernot Roll,922,Biography
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,FilmNoir,SciFi,Romance,Vincent Perez,Corey Allen,920,Comedy
051d7ffb-14a6-4837-9c14-90c478d77c78,Family,Drama,Western,Family,Nick Cassavetes,Robert Ellis,274,Adventure
d32a4b9b-ce56-4739-a066-fd1870f0db5e,History,Musical,Sport,Animation,Mohamed Abbazi,Richard Robbins,813,Mystery
d84e31f9-caaf-45ea-a800-9322f715d648,Action,Horror,Animation,Biography,Peter Weir,Lew Ayres,745,Western
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Horror,Musical,Comedy,Thriller,John McTiernan,Joseph Bologna,412,Animation
050e64c1-8cdd-4102-b703-125ff56652e1,SciFi,FilmNoir,Music,Adventure,Jason Wiles,Richard Thomas,442,Action
816925f2-1a84-4f5e-8f68-9bb61e47a831,Animation,Mystery,SciFi,Sport,Benjamin Herrmann,David Achkar,691,SciFi
968630e1-f235-4d48-a6a2-e14828e24ec5,Romance,Animation,Adventure,Comedy,Sally Potter,Georgi Djulgerov,175,Animation
3c176379-742c-4534-91e4-addf71b44cee,Fantasy,SciFi,Family,Animation,Ricky Paull Goldin,Hal Hartley,566,FilmNoir
3c176379-742c-4534-91e4-addf71b44cee,Horror,Comedy,Crime,Animation,Steve Barron,Tom Sito,403,Comedy
4a8b4a64-5dc3-4e33-a858-09a96518a389,Adventure,Drama,Comedy,Sport,N.R. Acharya,Michael Caton-Jones,844,Fantasy
2f2edd26-2309-446f-a501-efd4ff95698c,Romance,Drama,Adult,Mystery,Silvia Abascal,Curtis Hanson,291,Fantasy
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Adventure,Horror,Adventure,Biography,Phil Judd,Rudolph E. Abel,252,War
8f27e002-d3e5-439f-a601-ea2a39f34ad8,SciFi,Family,Comedy,Mystery,Néstor Sanz,Ashraf Abdel Baky,880,Animation
3c176379-742c-4534-91e4-addf71b44cee,Biography,SciFi,Western,Music,Gaby Hoffmann,Hank Mann,629,Western
816925f2-1a84-4f5e-8f68-9bb61e47a831,SciFi,Horror,Animation,Fantasy,Famke Janssen,Deana Molle',753,Fantasy
395e3f78-f527-434b-a285-8cb7d6c9859a,Fantasy,Romance,Comedy,Comedy,John Lvoff,Lee Garmes,245,Adventure
d84e31f9-caaf-45ea-a800-9322f715d648,Fantasy,Family,Horror,Thriller,Henning Lohner,Paul McGuigan,90,Documentary
4a8b4a64-5dc3-4e33-a858-09a96518a389,Music,Romance,Thriller,Adult,Jack Clayton,Bruce Paltrow,932,Musical
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Mystery,Comedy,Sport,Romance,Kaizad Gustad,Jorge Simonet,427,Musical
d32a4b9b-ce56-4739-a066-fd1870f0db5e,Comedy,Adult,Action,SciFi,Claude Miller,Klaus Kinski,493,Music
a3cf3f05-d647-4112-8f5f-6ad667453e96,FilmNoir,Musical,Musical,Mystery,Toy Newkirk,Richard Thomas,592,Musical
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,Documentary,Documentary,History,Action,Sergio Leone,Julius Jaenzon,292,Music
bda79ecd-904e-4928-8ce4-e5c53cc98110,Comedy,History,SciFi,Romance,Norman Abbott,Treat Williams,288,History
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,Music,Music,History,Drama,Robert B. Weide,Martin Scorsese,462,Documentary
7865dc03-d371-4a17-88cc-7ba0103a1941,SciFi,Mystery,Comedy,Romance,Yossi Abolafia,Yossi Abolafia,931,Action
2f2edd26-2309-446f-a501-efd4ff95698c,Documentary,Biography,Music,Thriller,Aure Atika,Hans Abramson,366,Biography
050e64c1-8cdd-4102-b703-125ff56652e1,Music,Action,Adventure,Action,Daoud Abdel Sayed,Forest Whitaker,860,Biography
d84e31f9-caaf-45ea-a800-9322f715d648,Family,SciFi,Biography,Animation,Jason Connery,Todd Bridges,229,Fantasy
395e3f78-f527-434b-a285-8cb7d6c9859a,Drama,Western,Crime,War,Dan Ireland,Fisher Stevens,824,Fantasy
3c176379-742c-4534-91e4-addf71b44cee,Musical,FilmNoir,Music,Western,Bruno Barreto,Lea Thompson,955,Action
395e3f78-f527-434b-a285-8cb7d6c9859a,Documentary,Mystery,Adventure,SciFi,Paul Hunt,Dev Anand,697,History
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,Adult,Adult,Biography,War,Edmond Séchan,Tony Abatemarco,321,Animation
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Musical,Biography,History,Musical,Tom Sito,Benicio Del Toro,987,Thriller
050e64c1-8cdd-4102-b703-125ff56652e1,Adult,Western,Music,FilmNoir,Andrés Aberasturi,Sergei Eisenstein,693,Comedy
395e3f78-f527-434b-a285-8cb7d6c9859a,Romance,Action,Family,Animation,Ken Blakey,Joely Fisher,317,Crime
2f2edd26-2309-446f-a501-efd4ff95698c,Crime,FilmNoir,Fantasy,Adult,Narasa Raju D.V.,Lajos Koltai,772,War
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Biography,Music,War,Action,Edward D. Wood Jr.,Eliette Abecassis,464,Action
d84e31f9-caaf-45ea-a800-9322f715d648,Documentary,Action,Sport,Adventure,Julie St. Claire,Reginald H. Morris,702,War
bda79ecd-904e-4928-8ce4-e5c53cc98110,Animation,Musical,Biography,Animation,Michael Ritchie,Mel Ferrer,103,Western
cb9a5e24-f2d6-4aef-b519-34286e9753fb,FilmNoir,Mystery,Adult,Biography,Marty Allen,Katherine Helmond,843,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Sport,Western,Romance,Crime,Adrian G. Griffiths,Leo Hurwitz,638,Animation
bda79ecd-904e-4928-8ce4-e5c53cc98110,SciFi,Fantasy,SciFi,Adventure,Finola Hughes,Wally Pfister,842,Drama
7865dc03-d371-4a17-88cc-7ba0103a1941,Western,History,SciFi,Horror,Anthony Edwards,Leo Hurwitz,719,Family
4a8b4a64-5dc3-4e33-a858-09a96518a389,Sport,Crime,Animation,Comedy,Pierre Lhomme,Charles Siebert,6,FilmNoir
050e64c1-8cdd-4102-b703-125ff56652e1,Crime,Drama,Biography,War,Jsu Garcia,Louis Irving,799,Biography
050e64c1-8cdd-4102-b703-125ff56652e1,Sport,SciFi,Drama,Thriller,Micky Dolenz,Ridley Scott,601,Western
2f2edd26-2309-446f-a501-efd4ff95698c,Biography,History,Action,Music,Pascal Maeder,Kôbô Abe,923,FilmNoir
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,War,Comedy,Mystery,Fantasy,Dennis Rodman,Sven Nykvist,507,Comedy
cb9a5e24-f2d6-4aef-b519-34286e9753fb,War,Horror,Biography,Western,Ernst Winar,Mike Leigh,18,Action
816925f2-1a84-4f5e-8f68-9bb61e47a831,Family,Musical,Adventure,Documentary,Michael Dorn,Paul Blomdahl,400,Mystery
051d7ffb-14a6-4837-9c14-90c478d77c78,Romance,Comedy,Crime,Comedy,Norman Abbott,Ernest Abdyjaparov,600,History
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,Horror,Romance,Action,History,Joseph Vilsmaier,Jack Klugman,172,Comedy
d32a4b9b-ce56-4739-a066-fd1870f0db5e,Fantasy,History,Mystery,Adventure,Adam Abraham,Tony Scott,636,Animation
a3cf3f05-d647-4112-8f5f-6ad667453e96,Drama,SciFi,Sport,Mystery,Wallace Beery,Giacomo Battiato,584,Thriller
7865dc03-d371-4a17-88cc-7ba0103a1941,Thriller,Fantasy,Biography,Fantasy,Jack Arnold,Devi Abashidze,787,Sport
050e64c1-8cdd-4102-b703-125ff56652e1,Western,Biography,History,Horror,Murilo Salles,John Abraham,384,Documentary
816925f2-1a84-4f5e-8f68-9bb61e47a831,Crime,Fantasy,Music,Musical,Gérard Pirès,Vidhu Vinod Chopra,0,Action
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Sport,SciFi,Drama,Action,Hal Mohr,Edmond Séchan,676,FilmNoir
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,Family,Family,Comedy,Western,Clifton Collins Jr.,Joan Van Ark,363,Adventure
050e64c1-8cdd-4102-b703-125ff56652e1,War,Sport,History,Comedy,Mike Leigh,Dominique Abel,466,Documentary
d32a4b9b-ce56-4739-a066-fd1870f0db5e,Biography,Biography,Biography,War,Richard Franklin,Ed Harris,909,Romance
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Horror,Horror,History,FilmNoir,Adrian G. Griffiths,Lisa Abbatiello,919,Documentary
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,War,Drama,Drama,Horror,Robert Duncan McNeill,Charles S. Dutton,580,Romance
4a8b4a64-5dc3-4e33-a858-09a96518a389,Biography,Adult,FilmNoir,Mystery,C. Thomas Howell,Jack Priestley,782,FilmNoir
bda79ecd-904e-4928-8ce4-e5c53cc98110,Crime,Western,Music,Sport,Edvin Adolphson,Dodo Abashidze,969,Mystery
051d7ffb-14a6-4837-9c14-90c478d77c78,Horror,Horror,History,History,Jason Isaacs,Tim Hunter,714,Thriller
4a8b4a64-5dc3-4e33-a858-09a96518a389,Crime,Music,Mystery,Romance,Tony Danza,Jean-Pierre Duret,519,War
4a8b4a64-5dc3-4e33-a858-09a96518a389,Drama,Crime,Crime,History,Mike Leigh,Alan Hale,578,Crime
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,Romance,Animation,Documentary,Mystery,Dejan Acimovic,Ron Jeremy,362,Thriller
bda79ecd-904e-4928-8ce4-e5c53cc98110,Mystery,Biography,SciFi,Drama,Steven Soderbergh,Pernilla August,363,SciFi
3c176379-742c-4534-91e4-addf71b44cee,War,History,Sport,Thriller,Richard Donner,Marianne Jean-Baptiste,927,Documentary
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Biography,Drama,Sport,Action,Takeshi Kitano,Pat Mastroianni,424,Documentary
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Action,Family,Horror,War,Devi Abashidze,Shammi Kapoor,796,History
